,adm1_psgc,adm2_psgc,region,province,date,month_name,month_num,cases,deaths
1739,400000000,405600000,Region IV-A (CALABARZON),Quezon,23/8/2020,August,8,14,0
1740,400000000,405600000,Region IV-A (CALABARZON),Quezon,30/8/2020,August,8,6,0
1741,400000000,405600000,Region IV-A (CALABARZON),Quezon,6/9/2020,September,9,7,0
1742,400000000,405600000,Region IV-A (CALABARZON),Quezon,13/9/2020,September,9,2,0
1743,400000000,405600000,Region IV-A (CALABARZON),Quezon,20/9/2020,September,9,5,0
1744,400000000,405600000,Region IV-A (CALABARZON),Quezon,27/9/2020,September,9,3,0
1745,400000000,405600000,Region IV-A (CALABARZON),Quezon,4/10/2020,October,10,3,0
1746,400000000,405600000,Region IV-A (CALABARZON),Quezon,11/10/2020,October,10,5,0
1747,400000000,405600000,Region IV-A (CALABARZON),Quezon,18/10/2020,October,10,1,0
1748,400000000,405600000,Region IV-A (CALABARZON),Quezon,25/10/2020,October,10,4,0
1749,400000000,405600000,Region IV-A (CALABARZON),Quezon,1/11/2020,November,11,6,0
1750,400000000,405600000,Region IV-A (CALABARZON),Quezon,8/11/2020,November,11,3,0
1751,400000000,405600000,Region IV-A (CALABARZON),Quezon,15/11/2020,November,11,2,0
1752,400000000,405600000,Region IV-A (CALABARZON),Quezon,22/11/2020,November,11,1,0
1753,400000000,405600000,Region IV-A (CALABARZON),Quezon,29/11/2020,November,11,1,0
1754,400000000,405600000,Region IV-A (CALABARZON),Quezon,6/12/2020,December,12,0,0
1755,400000000,405600000,Region IV-A (CALABARZON),Quezon,13/12/2020,December,12,0,0
1756,400000000,405600000,Region IV-A (CALABARZON),Quezon,20/12/2020,December,12,0,0
1757,400000000,405600000,Region IV-A (CALABARZON),Quezon,27/12/2020,December,12,1,0
1758,200000000,205700000,Region II (Cagayan Valley),Quirino,12/1/2020,January,1,1,0
1759,200000000,205700000,Region II (Cagayan Valley),Quirino,19/1/2020,January,1,4,0
1760,200000000,205700000,Region II (Cagayan Valley),Quirino,26/1/2020,January,1,8,0
1761,200000000,205700000,Region II (Cagayan Valley),Quirino,2/2/2020,February,2,7,0
1762,200000000,205700000,Region II (Cagayan Valley),Quirino,9/2/2020,February,2,4,0
1763,200000000,205700000,Region II (Cagayan Valley),Quirino,16/2/2020,February,2,4,0
1764,200000000,205700000,Region II (Cagayan Valley),Quirino,23/2/2020,February,2,6,0
1765,200000000,205700000,Region II (Cagayan Valley),Quirino,1/3/2020,March,3,7,0
1766,200000000,205700000,Region II (Cagayan Valley),Quirino,8/3/2020,March,3,6,0
1767,200000000,205700000,Region II (Cagayan Valley),Quirino,15/3/2020,March,3,7,0
1768,200000000,205700000,Region II (Cagayan Valley),Quirino,22/3/2020,March,3,2,0
1769,200000000,205700000,Region II (Cagayan Valley),Quirino,29/3/2020,March,3,3,0
1770,200000000,205700000,Region II (Cagayan Valley),Quirino,5/4/2020,April,4,4,0
1771,200000000,205700000,Region II (Cagayan Valley),Quirino,12/4/2020,April,4,0,0
1772,200000000,205700000,Region II (Cagayan Valley),Quirino,19/4/2020,April,4,0,0
1773,200000000,205700000,Region II (Cagayan Valley),Quirino,26/4/2020,April,4,2,0
1774,200000000,205700000,Region II (Cagayan Valley),Quirino,3/5/2020,May,5,0,0
1775,200000000,205700000,Region II (Cagayan Valley),Quirino,10/5/2020,May,5,1,0
1776,200000000,205700000,Region II (Cagayan Valley),Quirino,17/5/2020,May,5,1,0
1777,200000000,205700000,Region II (Cagayan Valley),Quirino,24/5/2020,May,5,1,0
1778,200000000,205700000,Region II (Cagayan Valley),Quirino,31/5/2020,May,5,2,0
1779,200000000,205700000,Region II (Cagayan Valley),Quirino,7/6/2020,June,6,1,0
1780,200000000,205700000,Region II (Cagayan Valley),Quirino,14/6/2020,June,6,0,0
1781,200000000,205700000,Region II (Cagayan Valley),Quirino,21/6/2020,June,6,1,0
1782,200000000,205700000,Region II (Cagayan Valley),Quirino,28/6/2020,June,6,4,0
1783,200000000,205700000,Region II (Cagayan Valley),Quirino,5/7/2020,July,7,0,0
1784,200000000,205700000,Region II (Cagayan Valley),Quirino,12/7/2020,July,7,3,0
1785,200000000,205700000,Region II (Cagayan Valley),Quirino,19/7/2020,July,7,1,0
1786,200000000,205700000,Region II (Cagayan Valley),Quirino,26/7/2020,July,7,3,0
1787,200000000,205700000,Region II (Cagayan Valley),Quirino,2/8/2020,August,8,7,0
1788,200000000,205700000,Region II (Cagayan Valley),Quirino,9/8/2020,August,8,5,0
1789,200000000,205700000,Region II (Cagayan Valley),Quirino,16/8/2020,August,8,7,0
1790,200000000,205700000,Region II (Cagayan Valley),Quirino,23/8/2020,August,8,8,0
1791,200000000,205700000,Region II (Cagayan Valley),Quirino,30/8/2020,August,8,6,0
1792,200000000,205700000,Region II (Cagayan Valley),Quirino,6/9/2020,September,9,3,0
1793,200000000,205700000,Region II (Cagayan Valley),Quirino,13/9/2020,September,9,1,0
1794,200000000,205700000,Region II (Cagayan Valley),Quirino,20/9/2020,September,9,17,0
1795,200000000,205700000,Region II (Cagayan Valley),Quirino,27/9/2020,September,9,15,0
1796,200000000,205700000,Region II (Cagayan Valley),Quirino,4/10/2020,October,10,5,0
1797,200000000,205700000,Region II (Cagayan Valley),Quirino,11/10/2020,October,10,21,0
1798,200000000,205700000,Region II (Cagayan Valley),Quirino,18/10/2020,October,10,21,1
1799,200000000,205700000,Region II (Cagayan Valley),Quirino,25/10/2020,October,10,20,0
1800,200000000,205700000,Region II (Cagayan Valley),Quirino,1/11/2020,November,11,19,0
1801,200000000,205700000,Region II (Cagayan Valley),Quirino,8/11/2020,November,11,17,0
1802,200000000,205700000,Region II (Cagayan Valley),Quirino,15/11/2020,November,11,11,0
1803,200000000,205700000,Region II (Cagayan Valley),Quirino,22/11/2020,November,11,1,0
1804,200000000,205700000,Region II (Cagayan Valley),Quirino,29/11/2020,November,11,25,0
1805,200000000,205700000,Region II (Cagayan Valley),Quirino,6/12/2020,December,12,20,0
1806,200000000,205700000,Region II (Cagayan Valley),Quirino,13/12/2020,December,12,19,0
1807,200000000,205700000,Region II (Cagayan Valley),Quirino,20/12/2020,December,12,8,0
1808,200000000,205700000,Region II (Cagayan Valley),Quirino,27/12/2020,December,12,15,0
1809,400000000,405800000,Region IV-A (CALABARZON),Rizal,12/1/2020,January,1,84,2
1810,400000000,405800000,Region IV-A (CALABARZON),Rizal,19/1/2020,January,1,242,0
1811,400000000,405800000,Region IV-A (CALABARZON),Rizal,26/1/2020,January,1,143,1
1812,400000000,405800000,Region IV-A (CALABARZON),Rizal,2/2/2020,February,2,146,1
1813,400000000,405800000,Region IV-A (CALABARZON),Rizal,9/2/2020,February,2,156,0
1814,400000000,405800000,Region IV-A (CALABARZON),Rizal,16/2/2020,February,2,124,1
1815,400000000,405800000,Region IV-A (CALABARZON),Rizal,23/2/2020,February,2,100,0
1816,400000000,405800000,Region IV-A (CALABARZON),Rizal,1/3/2020,March,3,102,1
1817,400000000,405800000,Region IV-A (CALABARZON),Rizal,8/3/2020,March,3,106,2
1818,400000000,405800000,Region IV-A (CALABARZON),Rizal,15/3/2020,March,3,88,0
1819,400000000,405800000,Region IV-A (CALABARZON),Rizal,22/3/2020,March,3,56,0
1820,400000000,405800000,Region IV-A (CALABARZON),Rizal,29/3/2020,March,3,27,1
1821,400000000,405800000,Region IV-A (CALABARZON),Rizal,5/4/2020,April,4,22,0
1822,400000000,405800000,Region IV-A (CALABARZON),Rizal,12/4/2020,April,4,12,0
1823,400000000,405800000,Region IV-A (CALABARZON),Rizal,19/4/2020,April,4,17,0
1824,400000000,405800000,Region IV-A (CALABARZON),Rizal,26/4/2020,April,4,14,0
1825,400000000,405800000,Region IV-A (CALABARZON),Rizal,3/5/2020,May,5,8,0
1826,400000000,405800000,Region IV-A (CALABARZON),Rizal,10/5/2020,May,5,2,0
1827,400000000,405800000,Region IV-A (CALABARZON),Rizal,17/5/2020,May,5,2,0
1828,400000000,405800000,Region IV-A (CALABARZON),Rizal,24/5/2020,May,5,3,0
1829,400000000,405800000,Region IV-A (CALABARZON),Rizal,31/5/2020,May,5,0,0
1830,400000000,405800000,Region IV-A (CALABARZON),Rizal,7/6/2020,June,6,6,0
1831,400000000,405800000,Region IV-A (CALABARZON),Rizal,14/6/2020,June,6,4,0
1832,400000000,405800000,Region IV-A (CALABARZON),Rizal,21/6/2020,June,6,2,0
1833,400000000,405800000,Region IV-A (CALABARZON),Rizal,28/6/2020,June,6,2,0
1834,400000000,405800000,Region IV-A (CALABARZON),Rizal,5/7/2020,July,7,8,0
1835,400000000,405800000,Region IV-A (CALABARZON),Rizal,12/7/2020,July,7,8,0
1836,400000000,405800000,Region IV-A (CALABARZON),Rizal,19/7/2020,July,7,10,0
1837,400000000,405800000,Region IV-A (CALABARZON),Rizal,26/7/2020,July,7,20,0
1838,400000000,405800000,Region IV-A (CALABARZON),Rizal,2/8/2020,August,8,18,0
1839,400000000,405800000,Region IV-A (CALABARZON),Rizal,9/8/2020,August,8,10,0
1840,400000000,405800000,Region IV-A (CALABARZON),Rizal,16/8/2020,August,8,15,0
1841,400000000,405800000,Region IV-A (CALABARZON),Rizal,23/8/2020,August,8,19,0
1842,400000000,405800000,Region IV-A (CALABARZON),Rizal,30/8/2020,August,8,15,0
1843,400000000,405800000,Region IV-A (CALABARZON),Rizal,6/9/2020,September,9,12,0
1844,400000000,405800000,Region IV-A (CALABARZON),Rizal,13/9/2020,September,9,8,1
1845,400000000,405800000,Region IV-A (CALABARZON),Rizal,20/9/2020,September,9,20,0
1846,400000000,405800000,Region IV-A (CALABARZON),Rizal,27/9/2020,September,9,19,0
1847,400000000,405800000,Region IV-A (CALABARZON),Rizal,4/10/2020,October,10,23,0
1848,400000000,405800000,Region IV-A (CALABARZON),Rizal,11/10/2020,October,10,25,0
1849,400000000,405800000,Region IV-A (CALABARZON),Rizal,18/10/2020,October,10,25,0
1850,400000000,405800000,Region IV-A (CALABARZON),Rizal,25/10/2020,October,10,17,0
1851,400000000,405800000,Region IV-A (CALABARZON),Rizal,1/11/2020,November,11,18,0
1852,400000000,405800000,Region IV-A (CALABARZON),Rizal,8/11/2020,November,11,28,0
1853,400000000,405800000,Region IV-A (CALABARZON),Rizal,15/11/2020,November,11,33,0
1854,400000000,405800000,Region IV-A (CALABARZON),Rizal,22/11/2020,November,11,26,0
1855,400000000,405800000,Region IV-A (CALABARZON),Rizal,29/11/2020,November,11,36,0
1856,400000000,405800000,Region IV-A (CALABARZON),Rizal,6/12/2020,December,12,26,0
1857,400000000,405800000,Region IV-A (CALABARZON),Rizal,13/12/2020,December,12,31,0
1858,400000000,405800000,Region IV-A (CALABARZON),Rizal,20/12/2020,December,12,34,0
1859,400000000,405800000,Region IV-A (CALABARZON),Rizal,27/12/2020,December,12,27,0
1860,1700000000,1705900000,MIMAROPA Region,Romblon,12/1/2020,January,1,3,0
1861,1700000000,1705900000,MIMAROPA Region,Romblon,19/1/2020,January,1,4,0
1862,1700000000,1705900000,MIMAROPA Region,Romblon,26/1/2020,January,1,9,0
1863,1700000000,1705900000,MIMAROPA Region,Romblon,2/2/2020,February,2,5,0
1864,1700000000,1705900000,MIMAROPA Region,Romblon,9/2/2020,February,2,14,0
1865,1700000000,1705900000,MIMAROPA Region,Romblon,16/2/2020,February,2,13,0
1866,1700000000,1705900000,MIMAROPA Region,Romblon,23/2/2020,February,2,7,0
1867,1700000000,1705900000,MIMAROPA Region,Romblon,1/3/2020,March,3,4,0
1868,1700000000,1705900000,MIMAROPA Region,Romblon,8/3/2020,March,3,3,0
1869,1700000000,1705900000,MIMAROPA Region,Romblon,15/3/2020,March,3,3,0
1870,1700000000,1705900000,MIMAROPA Region,Romblon,22/3/2020,March,3,6,0
1871,1700000000,1705900000,MIMAROPA Region,Romblon,29/3/2020,March,3,0,0
1872,1700000000,1705900000,MIMAROPA Region,Romblon,5/4/2020,April,4,1,0
1873,1700000000,1705900000,MIMAROPA Region,Romblon,12/4/2020,April,4,5,0
1874,1700000000,1705900000,MIMAROPA Region,Romblon,19/4/2020,April,4,2,0
1875,1700000000,1705900000,MIMAROPA Region,Romblon,26/4/2020,April,4,8,0
1876,1700000000,1705900000,MIMAROPA Region,Romblon,3/5/2020,May,5,3,0
1877,1700000000,1705900000,MIMAROPA Region,Romblon,10/5/2020,May,5,4,0
1878,1700000000,1705900000,MIMAROPA Region,Romblon,17/5/2020,May,5,2,0
1879,1700000000,1705900000,MIMAROPA Region,Romblon,24/5/2020,May,5,2,0
1880,1700000000,1705900000,MIMAROPA Region,Romblon,31/5/2020,May,5,1,0
1881,1700000000,1705900000,MIMAROPA Region,Romblon,7/6/2020,June,6,0,0
1882,1700000000,1705900000,MIMAROPA Region,Romblon,14/6/2020,June,6,0,0
1883,1700000000,1705900000,MIMAROPA Region,Romblon,21/6/2020,June,6,3,0
1884,1700000000,1705900000,MIMAROPA Region,Romblon,28/6/2020,June,6,1,0
1885,1700000000,1705900000,MIMAROPA Region,Romblon,5/7/2020,July,7,7,0
1886,1700000000,1705900000,MIMAROPA Region,Romblon,12/7/2020,July,7,1,0
1887,1700000000,1705900000,MIMAROPA Region,Romblon,19/7/2020,July,7,4,0
1888,1700000000,1705900000,MIMAROPA Region,Romblon,26/7/2020,July,7,3,0
1889,1700000000,1705900000,MIMAROPA Region,Romblon,2/8/2020,August,8,4,0
1890,1700000000,1705900000,MIMAROPA Region,Romblon,9/8/2020,August,8,4,1
1891,1700000000,1705900000,MIMAROPA Region,Romblon,16/8/2020,August,8,10,0
1892,1700000000,1705900000,MIMAROPA Region,Romblon,23/8/2020,August,8,4,0
1893,1700000000,1705900000,MIMAROPA Region,Romblon,30/8/2020,August,8,8,0
1894,1700000000,1705900000,MIMAROPA Region,Romblon,6/9/2020,September,9,5,0
1895,1700000000,1705900000,MIMAROPA Region,Romblon,13/9/2020,September,9,4,0
1896,1700000000,1705900000,MIMAROPA Region,Romblon,20/9/2020,September,9,0,0
1897,1700000000,1705900000,MIMAROPA Region,Romblon,27/9/2020,September,9,5,0
1898,1700000000,1705900000,MIMAROPA Region,Romblon,4/10/2020,October,10,4,0
1899,1700000000,1705900000,MIMAROPA Region,Romblon,11/10/2020,October,10,3,1
1900,1700000000,1705900000,MIMAROPA Region,Romblon,18/10/2020,October,10,3,0
1901,1700000000,1705900000,MIMAROPA Region,Romblon,25/10/2020,October,10,2,0
1902,1700000000,1705900000,MIMAROPA Region,Romblon,1/11/2020,November,11,2,0
1903,1700000000,1705900000,MIMAROPA Region,Romblon,8/11/2020,November,11,1,0
1904,1700000000,1705900000,MIMAROPA Region,Romblon,15/11/2020,November,11,3,0
1905,1700000000,1705900000,MIMAROPA Region,Romblon,22/11/2020,November,11,0,0
1906,1700000000,1705900000,MIMAROPA Region,Romblon,29/11/2020,November,11,0,0
1907,1700000000,1705900000,MIMAROPA Region,Romblon,6/12/2020,December,12,0,0
1908,1700000000,1705900000,MIMAROPA Region,Romblon,13/12/2020,December,12,0,0
1909,1700000000,1705900000,MIMAROPA Region,Romblon,20/12/2020,December,12,0,0
1910,1700000000,1705900000,MIMAROPA Region,Romblon,27/12/2020,December,12,2,0
1911,200000000,203100000,Region II (Cagayan Valley),Isabela,12/1/2020,January,1,2,0
1912,200000000,203100000,Region II (Cagayan Valley),Isabela,19/1/2020,January,1,12,0
1913,200000000,203100000,Region II (Cagayan Valley),Isabela,26/1/2020,January,1,9,0
1914,200000000,203100000,Region II (Cagayan Valley),Isabela,2/2/2020,February,2,10,0
1915,200000000,203100000,Region II (Cagayan Valley),Isabela,9/2/2020,February,2,9,0
1916,200000000,203100000,Region II (Cagayan Valley),Isabela,16/2/2020,February,2,3,0
1917,200000000,203100000,Region II (Cagayan Valley),Isabela,23/2/2020,February,2,2,0
1918,200000000,203100000,Region II (Cagayan Valley),Isabela,1/3/2020,March,3,9,0
1919,200000000,203100000,Region II (Cagayan Valley),Isabela,8/3/2020,March,3,4,0
1920,200000000,203100000,Region II (Cagayan Valley),Isabela,15/3/2020,March,3,3,0
1921,200000000,203100000,Region II (Cagayan Valley),Isabela,22/3/2020,March,3,0,0
1922,200000000,203100000,Region II (Cagayan Valley),Isabela,29/3/2020,March,3,0,0
1923,200000000,203100000,Region II (Cagayan Valley),Isabela,5/4/2020,April,4,0,0
1924,200000000,203100000,Region II (Cagayan Valley),Isabela,12/4/2020,April,4,0,0
1925,200000000,203100000,Region II (Cagayan Valley),Isabela,19/4/2020,April,4,0,0
1926,200000000,203100000,Region II (Cagayan Valley),Isabela,26/4/2020,April,4,0,0
1927,200000000,203100000,Region II (Cagayan Valley),Isabela,3/5/2020,May,5,0,0
1928,200000000,203100000,Region II (Cagayan Valley),Isabela,10/5/2020,May,5,0,0
1929,200000000,203100000,Region II (Cagayan Valley),Isabela,17/5/2020,May,5,0,0
1930,200000000,203100000,Region II (Cagayan Valley),Isabela,24/5/2020,May,5,0,0
1931,200000000,203100000,Region II (Cagayan Valley),Isabela,31/5/2020,May,5,0,0
1932,200000000,203100000,Region II (Cagayan Valley),Isabela,7/6/2020,June,6,0,0
1933,200000000,203100000,Region II (Cagayan Valley),Isabela,14/6/2020,June,6,0,0
1934,200000000,203100000,Region II (Cagayan Valley),Isabela,21/6/2020,June,6,0,0
1935,200000000,203100000,Region II (Cagayan Valley),Isabela,28/6/2020,June,6,0,0
1936,200000000,203100000,Region II (Cagayan Valley),Isabela,5/7/2020,July,7,2,0
1937,200000000,203100000,Region II (Cagayan Valley),Isabela,12/7/2020,July,7,0,0
1938,200000000,203100000,Region II (Cagayan Valley),Isabela,19/7/2020,July,7,0,0
1939,200000000,203100000,Region II (Cagayan Valley),Isabela,26/7/2020,July,7,0,0
1940,200000000,203100000,Region II (Cagayan Valley),Isabela,2/8/2020,August,8,0,0
1941,200000000,203100000,Region II (Cagayan Valley),Isabela,9/8/2020,August,8,2,1
1942,200000000,203100000,Region II (Cagayan Valley),Isabela,16/8/2020,August,8,0,0
1943,200000000,203100000,Region II (Cagayan Valley),Isabela,23/8/2020,August,8,2,0
1944,200000000,203100000,Region II (Cagayan Valley),Isabela,30/8/2020,August,8,2,0
1945,200000000,203100000,Region II (Cagayan Valley),Isabela,6/9/2020,September,9,2,0
1946,200000000,203100000,Region II (Cagayan Valley),Isabela,13/9/2020,September,9,4,0
1947,200000000,203100000,Region II (Cagayan Valley),Isabela,20/9/2020,September,9,3,0
1948,200000000,203100000,Region II (Cagayan Valley),Isabela,27/9/2020,September,9,8,0
1949,200000000,203100000,Region II (Cagayan Valley),Isabela,4/10/2020,October,10,2,0
1950,200000000,203100000,Region II (Cagayan Valley),Isabela,11/10/2020,October,10,7,0
1951,200000000,203100000,Region II (Cagayan Valley),Isabela,18/10/2020,October,10,4,0
1952,200000000,203100000,Region II (Cagayan Valley),Isabela,25/10/2020,October,10,4,0
1953,200000000,203100000,Region II (Cagayan Valley),Isabela,1/11/2020,November,11,1,0
1954,200000000,203100000,Region II (Cagayan Valley),Isabela,8/11/2020,November,11,3,0
1955,200000000,203100000,Region II (Cagayan Valley),Isabela,15/11/2020,November,11,0,0
1956,200000000,203100000,Region II (Cagayan Valley),Isabela,22/11/2020,November,11,4,0
1957,200000000,203100000,Region II (Cagayan Valley),Isabela,29/11/2020,November,11,2,0
1958,200000000,203100000,Region II (Cagayan Valley),Isabela,6/12/2020,December,12,0,0
1959,200000000,203100000,Region II (Cagayan Valley),Isabela,13/12/2020,December,12,1,0
1960,200000000,203100000,Region II (Cagayan Valley),Isabela,20/12/2020,December,12,1,0
1961,200000000,203100000,Region II (Cagayan Valley),Isabela,27/12/2020,December,12,2,0
1962,500000000,506200000,Region V (Bicol Region),Sorsogon,12/1/2020,January,1,16,0
1963,500000000,506200000,Region V (Bicol Region),Sorsogon,19/1/2020,January,1,11,0
1964,500000000,506200000,Region V (Bicol Region),Sorsogon,26/1/2020,January,1,12,0
1965,500000000,506200000,Region V (Bicol Region),Sorsogon,2/2/2020,February,2,8,0
1966,500000000,506200000,Region V (Bicol Region),Sorsogon,9/2/2020,February,2,22,1
1967,500000000,506200000,Region V (Bicol Region),Sorsogon,16/2/2020,February,2,13,0
1968,500000000,506200000,Region V (Bicol Region),Sorsogon,23/2/2020,February,2,12,0
1969,500000000,506200000,Region V (Bicol Region),Sorsogon,1/3/2020,March,3,15,0
1970,500000000,506200000,Region V (Bicol Region),Sorsogon,8/3/2020,March,3,9,0
1971,500000000,506200000,Region V (Bicol Region),Sorsogon,15/3/2020,March,3,11,0
1972,500000000,506200000,Region V (Bicol Region),Sorsogon,22/3/2020,March,3,12,0
1973,500000000,506200000,Region V (Bicol Region),Sorsogon,29/3/2020,March,3,7,1
1974,500000000,506200000,Region V (Bicol Region),Sorsogon,5/4/2020,April,4,7,0
1975,500000000,506200000,Region V (Bicol Region),Sorsogon,12/4/2020,April,4,9,0
1976,500000000,506200000,Region V (Bicol Region),Sorsogon,19/4/2020,April,4,3,0
1977,500000000,506200000,Region V (Bicol Region),Sorsogon,26/4/2020,April,4,10,0
1978,500000000,506200000,Region V (Bicol Region),Sorsogon,3/5/2020,May,5,9,0
1979,500000000,506200000,Region V (Bicol Region),Sorsogon,10/5/2020,May,5,4,0
